doc_id	table_index	rows	cols	p-value	metadata
24009623	3	7	10	6.20E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Rapamycin']
24009623	1	8	3	4.75E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	2	4	9	4.60E-05  	['B. SNP vs. AUC (Panel 2)', 'Everolimus', 'P']
24009623	3	5	14	9.54E-04  	['C. Integrated analysis (Panel 3)', 'EXP vs. AUC', 'Rapamycin']
24009623	3	6	14	1.72E-04  	['C. Integrated analysis (Panel 3)', 'EXP vs. AUC', 'Rapamycin']
24009623	1	11	3	9.42E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	2	3	9	1.60E-05  	['B. SNP vs. AUC (Panel 2)', 'Everolimus', 'P']
24009623	2	5	6	3.93E-05  	['B. SNP vs. AUC (Panel 2)', 'Rapamycin', 'P']
24009623	2	3	6	4.70E-06  	['B. SNP vs. AUC (Panel 2)', 'Rapamycin', 'P']
24009623	2	6	6	2.27E-05  	['B. SNP vs. AUC (Panel 2)', 'Rapamycin', 'P']
24009623	1	3	3	6.97E-06  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	1	9	6	1.48E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	1	11	6	1.05E-06  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	2	6	9	9.80E-06  	['B. SNP vs. AUC (Panel 2)', 'Everolimus', 'P']
24009623	3	5	12	2.35E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Everolimus']
24009623	1	12	6	3.94E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	1	13	3	3.45E-06  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	3	4	8	2.03E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. EXP']
24009623	1	5	6	3.04E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	3	4	16	1.48E-05  	['C. Integrated analysis (Panel 3)', 'EXP vs. AUC', 'Everolimus']
24009623	2	8	6	7.73E-05  	['B. SNP vs. AUC (Panel 2)', 'Rapamycin', 'P']
24009623	2	4	6	8.63E-05  	['B. SNP vs. AUC (Panel 2)', 'Rapamycin', 'P']
24009623	3	4	12	3.49E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Everolimus']
24009623	1	3	6	1.56E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	1	10	3	8.16E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	2	7	6	2.77E-05  	['B. SNP vs. AUC (Panel 2)', 'Rapamycin', 'P']
24009623	1	6	6	3.80E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	1	16	6	9.79E-06  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	3	4	14	6.79E-05  	['C. Integrated analysis (Panel 3)', 'EXP vs. AUC', 'Rapamycin']
24009623	1	14	3	6.84E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	3	4	10	4.90E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Rapamycin']
24009623	3	6	12	1.99E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Everolimus']
24009623	1	7	3	4.48E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24009623	3	5	10	9.78E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Rapamycin']
24009623	3	5	16	2.98E-04  	['C. Integrated analysis (Panel 3)', 'EXP vs. AUC', 'Everolimus']
24009623	3	6	16	5.87E-05  	['C. Integrated analysis (Panel 3)', 'EXP vs. AUC', 'Everolimus']
24009623	3	6	10	8.04E-05  	['C. Integrated analysis (Panel 3)', 'SNP vs. AUC', 'Rapamycin']
24009623	1	4	6	3.88E-07  	['A. mRNA Exp vs. AUC (Panel 1)', 'Everolimus', 'P']
24009623	1	6	3	3.91E-05  	['A. mRNA Exp vs. AUC (Panel 1)', 'Rapamycin', 'P']
24025145	2	8	14	1.11E-04  	['P', 'value', 'Allelic']
24025145	1	9	13	4.68E-06  	['P', 'value', 'Dominant']
24025145	2	18	15	1.15E-06  	['P', 'value', 'Dominant']
24025145	3	10	10	4.39E-03  	['G2 vs. G0', 'P', 'value']
24025145	1	16	13	1.12E-05  	['P', 'value', 'Dominant']
24025145	1	16	14	7.04E-03  	['P', 'value', 'Recessive']
24025145	4	9	6	3.40E-01  	['P', 'value*']
24025145	2	10	17	9.40E-02  	['P', 'min']
24025145	2	16	14	8.45E-01  	['P', 'value', 'Allelic']
24025145	1	8	12	9.10E-07  	['P', 'value', 'Allelic']
24025145	1	13	12	6.69E-03  	['P', 'value', 'Allelic']
24025145	3	11	13	4.08E-02  	['G1 vs. G0', 'P', 'value']
24025145	2	10	16	1.55E-01  	['P', 'value', 'Recessive']
24025145	1	13	13	3.15E-01  	['P', 'value', 'Dominant']
24025145	1	3	13	1.11E-02  	['P', 'value', 'Dominant']
24025145	4	3	6	1.24E-01  	['P', 'value*']
24025145	1	13	14	4.09E-06  	['P', 'value', 'Recessive']
24025145	2	2	14	8.26E-05  	['P', 'value', 'Allelic']
24025145	3	16	13	2.60E-02  	['G1 vs. G0', 'P', 'value']
24025145	2	2	15	1.07E-01  	['P', 'value', 'Dominant']
24025145	1	16	12	8.83E-06  	['P', 'value', 'Allelic']
24025145	2	6	15	7.65E-02  	['P', 'value', 'Dominant']
24025145	3	12	13	4.83E-02  	['G1 vs. G0', 'P', 'value']
24025145	2	10	15	1.91E-01  	['P', 'value', 'Dominant']
24025145	1	14	14	6.24E-06  	['P', 'value', 'Recessive']
24025145	3	10	13	4.88E-01  	['G1 vs. G0', 'P', 'value']
24025145	2	2	17	8.13E-09  	['P', 'min']
24025145	2	8	17	7.24E-08  	['P', 'min']
24025145	3	11	10	1.01E-11  	['G2 vs. G0', 'P', 'value']
24025145	1	5	12	1.20E-07  	['P', 'value', 'Allelic']
24025145	2	8	15	6.16E-02  	['P', 'value', 'Dominant']
24025145	1	5	13	3.77E-07  	['P', 'value', 'Dominant']
24025145	1	14	13	2.84E-01  	['P', 'value', 'Dominant']
24025145	1	17	12	1.64E-03  	['P', 'value', 'Allelic']
24025145	1	5	14	3.58E-02  	['P', 'value', 'Recessive']
24025145	2	14	15	3.77E-07  	['P', 'value', 'Dominant']
24025145	1	3	14	3.84E-06  	['P', 'value', 'Recessive']
24025145	2	14	16	3.58E-02  	['P', 'value', 'Recessive']
24025145	2	8	16	7.24E-08  	['P', 'value', 'Recessive']
24025145	2	12	15	4.30E-02  	['P', 'value', 'Dominant']
24025145	2	14	17	1.20E-07  	['P', 'min']
24025145	1	17	13	1.43E-01  	['P', 'value', 'Dominant']
24025145	4	4	6	2.48E-05  	['P', 'value*']
24025145	1	6	13	3.15E-06  	['P', 'value', 'Dominant']
24025145	1	17	14	8.13E-06  	['P', 'value', 'Recessive']
24025145	3	16	10	4.01E-01  	['G2 vs. G0', 'P', 'value']
24025145	2	18	17	2.63E-07  	['P', 'min']
24025145	3	12	10	2.50E-11  	['G2 vs. G0', 'P', 'value']
24025145	1	2	13	1.07E-01  	['P', 'value', 'Dominant']
24025145	2	12	14	3.49E-05  	['P', 'value', 'Allelic']
24025145	2	18	16	2.41E-02  	['P', 'value', 'Recessive']
24025145	1	2	14	8.13E-09  	['P', 'value', 'Recessive']
24025145	2	12	17	2.60E-08  	['P', 'min']
24025145	1	11	12	2.29E-06  	['P', 'value', 'Allelic']
24025145	1	6	12	5.16E-07  	['P', 'value', 'Allelic']
24025145	3	17	10	9.55E-10  	['G2 vs. G0', 'P', 'value']
24025145	1	11	13	7.13E-06  	['P', 'value', 'Dominant']
24025145	2	2	16	8.13E-09  	['P', 'value', 'Recessive']
24025145	3	4	10	1.66E-03  	['G2 vs. G0', 'P', 'value']
24025145	1	11	14	5.88E-02  	['P', 'value', 'Recessive']
24025145	1	6	14	1.11E-02  	['P', 'value', 'Recessive']
24025145	2	12	16	2.60E-08  	['P', 'value', 'Recessive']
24025145	4	11	6	5.49E-07  	['P', 'value*']
24025145	3	4	13	2.52E-01  	['G1 vs. G0', 'P', 'value']
24025145	1	14	12	5.72E-03  	['P', 'value', 'Allelic']
24025145	2	4	14	9.80E-02  	['P', 'value', 'Allelic']
24025145	3	6	10	2.71E-14  	['G2 vs. G0', 'P', 'value']
24025145	3	18	10	1.54E-10  	['G2 vs. G0', 'P', 'value']
24025145	4	10	6	8.02E-07  	['P', 'value*']
24025145	2	4	15	3.70E-01  	['P', 'value', 'Dominant']
24025145	1	7	12	9.08E-07  	['P', 'value', 'Allelic']
24025145	1	4	14	9.93E-07  	['P', 'value', 'Recessive']
24025145	1	2	12	8.26E-05  	['P', 'value', 'Allelic']
24025145	1	3	12	7.90E-05  	['P', 'value', 'Allelic']
24025145	2	4	16	1.00E-01  	['P', 'value', 'Recessive']
24025145	3	5	10	4.93E-14  	['G2 vs. G0', 'P', 'value']
24025145	1	8	13	4.34E-06  	['P', 'value', 'Dominant']
24025145	1	8	14	1.60E-02  	['P', 'value', 'Recessive']
24025145	1	9	14	1.60E-02  	['P', 'value', 'Recessive']
24025145	3	5	13	6.42E-03  	['G1 vs. G0', 'P', 'value']
24025145	3	6	13	8.39E-04  	['G1 vs. G0', 'P', 'value']
24025145	1	4	13	9.68E-02  	['P', 'value', 'Dominant']
24025145	1	15	12	1.11E-05  	['P', 'value', 'Allelic']
24025145	1	10	12	2.29E-06  	['P', 'value', 'Allelic']
24025145	1	15	13	4.29E-06  	['P', 'value', 'Dominant']
24025145	1	4	12	1.07E-03  	['P', 'value', 'Allelic']
24025145	1	10	13	7.25E-06  	['P', 'value', 'Dominant']
24025145	2	18	14	2.63E-07  	['P', 'value', 'Allelic']
24025145	1	10	14	5.87E-02  	['P', 'value', 'Recessive']
24025145	2	14	14	1.20E-07  	['P', 'value', 'Allelic']
24025145	1	9	12	9.94E-07  	['P', 'value', 'Allelic']
24025145	3	17	13	2.30E-03  	['G1 vs. G0', 'P', 'value']
24025145	2	6	14	3.16E-05  	['P', 'value', 'Allelic']
24025145	4	5	6	1.15E-04  	['P', 'value*']
24025145	2	16	17	8.45E-01  	['P', 'min']
24025145	2	4	17	9.80E-02  	['P', 'min']
24025145	2	6	16	1.85E-09  	['P', 'value', 'Recessive']
24025145	1	12	12	2.73E-06  	['P', 'value', 'Allelic']
24025145	3	18	13	2.89E-04  	['G1 vs. G0', 'P', 'value']
24025145	2	6	17	1.85E-09  	['P', 'min']
24025145	1	15	14	1.39E-02  	['P', 'value', 'Recessive']
24025145	1	12	13	5.08E-06  	['P', 'value', 'Dominant']
24025145	1	7	13	5.95E-06  	['P', 'value', 'Dominant']
24025145	1	12	14	1.85E-01  	['P', 'value', 'Recessive']
24025145	2	10	14	9.40E-02  	['P', 'value', 'Allelic']
24025145	1	7	14	1.60E-02  	['P', 'value', 'Recessive']
24047820	3	3	6	3.1E-06   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	4	6	4.1E-06   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	6	6	8.2E-06   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	7	6	4.3E-06   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	6	11	1.1E-06   	['Combined (N = 6,948)', 'P']
24047820	3	5	11	4.6E-07   	['Combined (N = 6,948)', 'P']
24047820	3	5	6	3.3E-07   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	8	11	1.0E-07   	['Combined (N = 6,948)', 'P']
24047820	3	8	6	2.6E-08   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	4	11	3.6E-05   	['Combined (N = 6,948)', 'P']
24047820	3	2	11	3.0E-05   	['Combined (N = 6,948)', 'P']
24047820	3	3	11	2.5E-07   	['Combined (N = 6,948)', 'P']
24047820	3	2	6	9.7E-06   	['Discovery (N = 5,584)', 'P', 'a']
24047820	3	7	11	1.7E-05   	['Combined (N = 6,948)', 'P']
24068947	3	4	2	8.68E-09  	['P', '0.0099']
24068947	3	1	2	2.30E-06  	['P', '0.0099']
24068947	5	1	5	8.68E-09  	['SNP P', '0.00015']
24068947	5	1	3	3.94E-08  	['Gene P', '0.00034']
24068962	1	7	10	1.6E-06   	['Discovery analysis', 'P value', 'Known locus']
24068962	1	3	15	3.6E-30   	['Replication analysis', 'P value', '*', 'Known locus']
24068962	1	8	20	1.2E-10   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	5	10	4.6E-08   	['Discovery analysis', 'P value', 'Known locus']
24068962	1	9	20	9.1E-10   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	10	15	4.5E-05   	['Replication analysis', 'P value', '*', 'Known locus']
24068962	1	10	20	9.1E-12   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	7	20	4.8E-09   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	3	10	6.5E-59   	['Discovery analysis', 'P value', 'Known locus']
24068962	1	5	20	8.2E-11   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	9	10	1.6E-07   	['Discovery analysis', 'P value', 'Known locus']
24068962	1	3	20	8.9E-86   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	6	20	1.3E-10   	['Meta-analysis', 'P value', 'Known locus']
24068962	1	6	10	3.7E-11   	['Discovery analysis', 'P value', 'Known locus']
24068962	1	10	10	4.0 E-08  	['Discovery analysis', 'P value', 'Known locus']
24068962	2	2	14	3.4E-07   	['Serum phosphorus', 'P value']
24068962	1	8	10	9.2E-10   	['Discovery analysis', 'P value', 'Known locus']
24086445	2	6	6	8.20E-07  	['p-value']
24086445	2	15	6	5.15E-06  	['p-value']
24086445	2	18	6	4.36E-06  	['p-value']
24086445	2	16	6	9.39E-06  	['p-value']
24086445	2	5	6	7.04E-07  	['p-value']
24086445	2	10	6	1.38E-07  	['p-value']
24086445	2	14	6	5.56E-06  	['p-value']
24086445	2	17	6	2.69E-06  	['p-value']
24086445	2	4	6	2.74E-06  	['p-value']
24086445	2	22	6	2.70E-06  	['p-value']
24086445	2	9	6	1.04E-06  	['p-value']
24086445	2	21	6	6.50E-06  	['p-value']
24086445	2	3	6	3.19E-06  	['p-value']
24086445	2	1	6	1.14E-06  	['p-value']
24086445	2	8	6	8.46E-07  	['p-value']
24086445	2	13	6	9.02E-06  	['p-value']
24086445	2	20	6	5.45E-06  	['p-value']
24086445	2	2	6	8.25E-06  	['p-value']
24086445	2	11	6	8.04E-07  	['p-value']
24086445	2	7	6	8.46E-07  	['p-value']
24086445	2	12	6	8.01E-07  	['p-value']
24086445	2	19	6	4.71E-06  	['p-value']
24096698	3	15	7	1.31E-03  	['GWAS', 'P']
24096698	2	3	9	2.09E-03  	['Replication', 'P']
24096698	2	4	7	3.46E-03  	['GWAS', 'P']
24096698	3	6	9	6.86E-03  	['Replication', 'P']
24096698	2	8	9	2.25E-02  	['Replication', 'P']
24096698	2	14	7	8.88E-04  	['GWAS', 'P']
24096698	2	12	9	7.43E-03  	['Replication', 'P']
24096698	3	7	9	2.92E-02  	['Replication', 'P']
24096698	3	6	11	1.64E-04  	['GWAS + Replication', 'P']
24096698	3	16	11	5.50E-05  	['GWAS + Replication', 'P']
24096698	2	8	11	3.76E-05  	['GWAS + Replication', 'P']
24096698	2	6	9	6.38E-04  	['Replication', 'P']
24096698	2	14	9	2.37E-02  	['Replication', 'P']
24096698	2	4	11	1.37E-05  	['GWAS + Replication', 'P']
24096698	3	15	11	8.55E-05  	['GWAS + Replication', 'P']
24096698	2	3	11	1.21E-05  	['GWAS + Replication', 'P']
24096698	2	18	7	1.56E-03  	['GWAS', 'P']
24096698	2	10	11	4.93E-05  	['GWAS + Replication', 'P']
24096698	2	14	11	5.78E-05  	['GWAS + Replication', 'P']
24096698	3	16	9	3.98E-03  	['Replication', 'P']
24096698	3	9	9	2.67E-02  	['Replication', 'P']
24096698	3	5	11	8.91E-05  	['GWAS + Replication', 'P']
24096698	3	18	11	9.53E-05  	['GWAS + Replication', 'P']
24096698	2	18	9	1.28E-02  	['Replication', 'P']
24096698	3	2	7	8.20E-04  	['GWAS', 'P']
24096698	3	13	7	8.65E-03  	['GWAS', 'P']
24096698	2	8	7	5.84E-04  	['GWAS', 'P']
24096698	3	8	11	5.45E-04  	['GWAS + Replication', 'P']
24096698	2	18	11	7.88E-05  	['GWAS + Replication', 'P']
24096698	3	8	9	2.08E-01  	['Replication', 'P']
24096698	3	2	9	7.07E-04  	['Replication', 'P']
24096698	2	2	7	1.47E-04  	['GWAS', 'P']
24096698	3	13	9	1.14E-02  	['Replication', 'P']
24096698	3	12	11	1.01E-05  	['GWAS + Replication', 'P']
24096698	3	14	11	2.63E-04  	['GWAS + Replication', 'P']
24096698	2	2	11	1.11E-05  	['GWAS + Replication', 'P']
24096698	2	13	7	1.30E-03  	['GWAS', 'P']
24096698	3	2	11	2.10E-05  	['GWAS + Replication', 'P']
24096698	3	17	7	3.37E-03  	['GWAS', 'P']
24096698	2	9	7	6.33E-04  	['GWAS', 'P']
24096698	3	7	7	6.18E-05  	['GWAS', 'P']
24096698	2	5	7	1.19E-03  	['GWAS', 'P']
24096698	2	12	7	1.70E-03  	['GWAS', 'P']
24096698	2	15	7	4.34E-05  	['GWAS', 'P']
24096698	3	18	7	6.56E-03  	['GWAS', 'P']
24096698	2	13	9	9.39E-03  	['Replication', 'P']
24096698	2	9	9	1.97E-02  	['Replication', 'P']
24096698	3	17	9	5.65E-02  	['Replication', 'P']
24096698	2	11	7	9.92E-04  	['GWAS', 'P']
24096698	2	15	9	2.02E-01  	['Replication', 'P']
24096698	2	5	9	4.90E-03  	['Replication', 'P']
24096698	2	13	11	5.76E-05  	['GWAS + Replication', 'P']
24096698	2	9	11	4.15E-05  	['GWAS + Replication', 'P']
24096698	3	14	9	2.44E-02  	['Replication', 'P']
24096698	3	15	9	2.38E-02  	['Replication', 'P']
24096698	2	11	9	1.70E-02  	['Replication', 'P']
24096698	2	5	11	2.03E-05  	['GWAS + Replication', 'P']
24096698	2	4	9	1.12E-03  	['Replication', 'P']
24096698	2	15	11	7.06E-05  	['GWAS + Replication', 'P']
24096698	2	2	9	7.61E-04  	['Replication', 'P']
24096698	3	17	11	1.16E-03  	['GWAS + Replication', 'P']
24096698	2	3	7	1.13E-03  	['GWAS', 'P']
24096698	3	6	7	2.26E-04  	['GWAS', 'P']
24096698	3	3	7	1.84E-02  	['GWAS', 'P']
24096698	3	5	7	9.38E-04  	['GWAS', 'P']
24096698	2	11	11	4.95E-05  	['GWAS + Replication', 'P']
24096698	3	11	9	1.79E-02  	['Replication', 'P']
24096698	3	10	7	5.31E-03  	['GWAS', 'P']
24096698	3	3	9	3.52E-03  	['Replication', 'P']
24096698	2	10	7	4.12E-04  	['GWAS', 'P']
24096698	2	7	9	6.14E-02  	['Replication', 'P']
24096698	3	3	11	1.81E-04  	['GWAS + Replication', 'P']
24096698	3	9	11	2.19E-03  	['GWAS + Replication', 'P']
24096698	3	10	9	2.18E-02  	['Replication', 'P']
24096698	3	11	11	6.19E-04  	['GWAS + Replication', 'P']
24096698	3	16	7	4.11E-03  	['GWAS', 'P']
24096698	2	6	7	2.55E-03  	['GWAS', 'P']
24096698	2	16	7	9.69E-04  	['GWAS', 'P']
24096698	3	10	11	4.77E-04  	['GWAS + Replication', 'P']
24096698	2	16	9	1.54E-02  	['Replication', 'P']
24096698	3	7	11	2.37E-05  	['GWAS + Replication', 'P']
24096698	2	6	11	2.50E-05  	['GWAS + Replication', 'P']
24096698	3	5	9	1.85E-02  	['Replication', 'P']
24096698	2	16	11	7.37E-05  	['GWAS + Replication', 'P']
24096698	3	4	7	2.84E-03  	['GWAS', 'P']
24096698	3	18	9	4.83E-03  	['Replication', 'P']
24096698	3	9	7	2.85E-02  	['GWAS', 'P']
24096698	3	4	9	4.84E-03  	['Replication', 'P']
24096698	3	13	11	3.32E-04  	['GWAS + Replication', 'P']
24096698	2	12	11	5.43E-05  	['GWAS + Replication', 'P']
24096698	3	4	11	5.55E-05  	['GWAS + Replication', 'P']
24096698	2	7	11	3.02E-05  	['GWAS + Replication', 'P']
24096698	2	7	7	1.16E-05  	['GWAS', 'P']
24096698	2	17	7	5.06E-05  	['GWAS', 'P']
24096698	3	12	9	1.51E-03  	['Replication', 'P']
24096698	3	12	7	1.88E-03  	['GWAS', 'P']
24096698	2	17	9	5.09E-02  	['Replication', 'P']
24096698	2	10	9	1.26E-02  	['Replication', 'P']
24096698	3	14	7	3.86E-03  	['GWAS', 'P']
24096698	3	8	7	6.90E-04  	['GWAS', 'P']
24096698	3	11	7	1.16E-02  	['GWAS', 'P']
24096698	2	17	11	7.82E-05  	['GWAS + Replication', 'P']
24121790	3	3	2	0.0000021 	['Fitted SNP(s)', 'p-value']
24121790	3	7	2	0.0000344 	['Fitted SNP(s)', 'p-value']
24121790	3	2	2	0.0000021 	['Fitted SNP(s)', 'p-value']
24121790	3	4	2	0.0000030 	['Fitted SNP(s)', 'p-value']
24133439	2	27	10	4.09E-06  	['p-', 'Value']
24133439	2	26	10	3.80E-06  	['p-', 'Value']
24133439	2	28	10	5.79E-06  	['p-', 'Value']
24133439	2	9	10	2.59E-06  	['p-', 'Value']
24133439	2	17	10	2.69E-06  	['p-', 'Value']
24133439	2	16	10	2.69E-06  	['p-', 'Value']
24133439	2	15	10	2.68E-06  	['p-', 'Value']
24133439	2	24	10	3.54E-06  	['p-', 'Value']
24133439	2	21	10	3.40E-06  	['p-', 'Value']
24133439	2	4	10	2.52E-06  	['p-', 'Value']
24133439	2	6	10	2.53E-06  	['p-', 'Value']
24133439	2	14	10	2.68E-06  	['p-', 'Value']
24133439	2	8	10	2.54E-06  	['p-', 'Value']
24133439	2	25	10	3.67E-06  	['p-', 'Value']
24133439	2	29	10	7.75E-06  	['p-', 'Value']
24133439	2	23	10	3.44E-06  	['p-', 'Value']
24133439	2	30	10	8.46E-06  	['p-', 'Value']
24133439	2	13	10	2.67E-06  	['p-', 'Value']
24133439	2	11	10	2.66E-06  	['p-', 'Value']
24133439	2	12	10	2.67E-06  	['p-', 'Value']
24133439	2	22	10	3.41E-06  	['p-', 'Value']
24133439	2	5	10	2.53E-06  	['p-', 'Value']
24133439	2	20	10	2.75E-06  	['p-', 'Value']
24133439	2	1	10	1.47E-06  	['p-', 'Value']
24133439	2	7	10	2.54E-06  	['p-', 'Value']
24133439	2	2	10	1.78E-06  	['p-', 'Value']
24133439	2	19	10	2.72E-06  	['p-', 'Value']
24133439	2	31	10	9.59E-06  	['p-', 'Value']
24133439	2	10	10	2.66E-06  	['p-', 'Value']
24133439	2	3	10	2.51E-06  	['p-', 'Value']
24133439	2	18	10	2.69E-06  	['p-', 'Value']
24143190	2	1	10	2.25E-07  	['P_value']
24143190	2	3	15	7.18E-01  	['P_hetero']
24143190	3	5	10	2.49E-02  	['P-value']
24143190	2	3	10	1.31E-12  	['P_value']
24143190	2	10	15	3.40E-01  	['P_hetero']
24143190	3	7	10	6.68E-06  	['P-value']
24143190	2	6	10	3.97E-10  	['P_value']
24143190	2	2	10	1.63E-06  	['P_value']
24143190	2	9	10	4.69E-08  	['P_value']
24143190	3	4	10	1.97E-02  	['P-value']
24143190	3	2	10	1.17E-03  	['P-value']
24143190	2	6	15	7.60E-01  	['P_hetero']
24143190	2	10	10	2.79E-11  	['P_value']
24143190	3	1	10	8.68E-03  	['P-value']
24143190	3	8	10	9.09E-05  	['P-value']
24143190	3	6	10	9.85E-06  	['P-value']
24143190	2	4	10	4.50E-06  	['P_value']
24143190	2	8	10	9.09E-05  	['P_value']
24143190	2	5	10	1.41E-05  	['P_value']
24143190	3	3	10	4.91E-02  	['P-value']
24204828	4	3	7	6.35E-25  	['Nominal', 'P', '-value']
24204828	4	4	7	6.90E-04  	['Nominal', 'P', '-value']
24204828	4	1	7	1.11E-23  	['Nominal', 'P', '-value']
24204828	4	2	7	5.82E-04  	['Nominal', 'P', '-value']
24204828	4	5	7	1.68E-22  	['Nominal', 'P', '-value']
24244560	2	7	14	9.53E-01  	['Malay', 'P-value']
24244560	2	3	14	8.05E-03  	['Malay', 'P-value']
24244560	2	5	10	8.57E-05  	['Chinese', 'P-value']
24244560	4	15	14	4.78E-01  	['T2D Controls', 'P-value']
24244560	4	8	14	7.01E-01  	['T2D Controls', 'P-value']
24244560	2	9	22	1.03E-03  	['Meta-analysis', 'P-value']
24244560	2	3	22	1.10E-02  	['Meta-analysis', 'P-value']
24244560	2	2	10	3.72E-02  	['Chinese', 'P-value']
24244560	4	10	11	5.17E-02  	['T2D Cases', 'P-value']
24244560	4	13	14	4.56E-01  	['T2D Controls', 'P-value']
24244560	2	5	14	2.97E-03  	['Malay', 'P-value']
24244560	2	4	14	2.00E-01  	['Malay', 'P-value']
24244560	4	10	14	1.04E-01  	['T2D Controls', 'P-value']
24244560	4	6	11	7.91E-01  	['T2D Cases', 'P-value']
24244560	2	13	10	1.71E-01  	['Chinese', 'P-value']
24244560	2	14	10	3.20E-04  	['Chinese', 'P-value']
24244560	2	14	14	8.05E-02  	['Malay', 'P-value']
24244560	4	16	14	1.17E-01  	['T2D Controls', 'P-value']
24244560	2	12	10	6.56E-01  	['Chinese', 'P-value']
24244560	2	13	22	4.93E-02  	['Meta-analysis', 'P-value']
24244560	2	11	18	9.98E-01  	['Indian', 'P-value']
24244560	2	8	14	5.03E-01  	['Malay', 'P-value']
24244560	2	15	18	1.21E-01  	['Indian', 'P-value']
24244560	4	9	11	6.68E-01  	['T2D Cases', 'P-value']
24244560	4	9	8	6.57E-01  	['Combined', 'P-value']
24244560	4	15	8	1.88E-01  	['Combined', 'P-value']
24244560	4	10	8	1.15E-02  	['Combined', 'P-value']
24244560	4	14	14	7.70E-01  	['T2D Controls', 'P-value']
24244560	4	2	11	1.70E-03  	['T2D Cases', 'P-value']
24244560	2	5	22	8.14E-08  	['Meta-analysis', 'P-value']
24244560	4	13	8	7.64E-01  	['Combined', 'P-value']
24244560	2	12	14	9.56E-01  	['Malay', 'P-value']
24244560	2	4	18	3.88E-01  	['Indian', 'P-value']
24244560	2	10	10	3.71E-01  	['Chinese', 'P-value']
24244560	2	14	22	2.41E-07  	['Meta-analysis', 'P-value']
24244560	4	11	8	7.99E-01  	['Combined', 'P-value']
24244560	2	2	22	6.99E-02  	['Meta-analysis', 'P-value']
24244560	2	13	14	4.67E-01  	['Malay', 'P-value']
